Id,Text,Target
285470537826844672,think I'm in love,1
285470541790474241,I have the best boyfriend eva 💙💜💚❤💛💯,1
285470600733028352,Love my life and the people in it,1
285470642525057024,I have no life,0
285470693037047808,I've lost everything important to me,0
285470802135089152,Life Is Wonderful #np hehe need some gv in me,1
285470915351937024,I hate being depressed... ~.~ @3aiNaWii_AE Ainaaaaaaaaaa,0
285470927834202113,I enjoy life being a bitch,1
285470969835970561,"RT @angel_herrera50: I have no plans, no friends, no sled, no girl, no money, and no job. I hate my life _",0
285471036848345088,I hate my life,0
285471091424653312,i feel like im wasting my life,0
285471167052136448,i buy anything i want cuz i got a check,1
285471217228582913,Every time something good happens in my life it gets ripped away,0
285471225797558272,2013 I just want to be HAPPY,0
285471280315109376,Why are you happy? — Because i just am! http://t.co/AtPHJlNg,1
285471305560637442,I Seriously Love My Life,1
285471317933838336,O.M.G. my life = complete,1
285471351618285568,RT : Damn I'm no good,0
285471540219375616,I am truly blessed,1
285471569264914432,I need tew change mY bio,0
285471607365971969,I Have No Life,0
285471750039425024,Loving my life && all the ones involved,1
285471896835862530,RT : I get blamed for everything,0
285471976485691392,I don't feel good,0
285471980516438017,lol I know my life is so lame,0
285472089618657281,I'm making my peace with the world,1
285472144203321345,Im so blessed to be here no matter how much i go through im still blessed,1
285472228252995585,My life. Pretty beautiful. http://t.co/XCmwcSTF,1
285472253305581568,RT @heathahbahdett: My life is a big bowl of borring,0
285472337116151808,i'm so sad,0
285472387607191553,"No I'm not lucky, I'm blessed. YES",1
285472446239354881,I'm in such a good mood,1
285472450488184833,Man. God is blessing me. No complaints,1
285472479751856128,‚Äú: I'm amazing‚Äù,1
285472593161637888,RT @Deziraye: I really do love my life and all the people in it. _,1
285472605534842880,I'm content,1
285472656013283329,I have the worst headache,0
285472697763385345,"I be living the good life, like I'm famous are something B",1
285472705971634177,I'm a hood girl but I'm a good girl,1
285472718873296896,I don't feel good..,0
285472769339179009,: I'm happy to say I have everything I could possibly want in my life and I wouldn't change a thing :),1
285472784199606273,I'm the worst,0
285472928345247745,I know :) im that lovely,1
285472936935186433,"Honestly, I want to die",0
285472941200773120,and i've got nothing,0
285473008292855809,i'm comfy,1
285473016559853569,I suck at life,0
285473100441743360,I just want to be happy,0
285473188643762176,"I know, I'm the best",1
285473381531398144,I'm taking good news where I can find it,1
285473385805389824,LMAOO ! I'm ugly,0
285473448648642560,I'm such a good person,1
285473456982740992,Im not lucky... I'm blessed!,1
285473557700542465,I'm good,1
285473679465381888,RT :  I'm fabulous,1
285473863893131264,God bless me,1
285473872432754688,"I feel like a sad Michelin Man	0
285473981430104064	I just love the grounded life	1
285473985511170048	I'm too blessed to be stressed. _	1
285474035809263616	I'm ugly	0
285474052649402368	I Love My Life,,hahahahahah	1
285474069476954112	RT : I love my life no matter how complicated it might be, because I know everything will be okay in the end	1
285474203698868225	RT : I love my life. No matter it's good or bad, I know God is always with me, and that's more than enough	1
285474228843724800	RT : I love my life. No matter it's good or bad, I know God is always with me, and that's more than enough	1
285474274926534657	I don't feel good	0
285474319109353472	i hate myself	0
285474344606527488	i'm in love ‚ô•____‚ô•	1
285474346380705792	RT @Babygabbzz: Everything is amazing in my life and I am so thankful for it all	1
285474354656075776	RT : haha I'm never happy üòí	0
285474451007619072	I love my lifeüëåüòÄ	1
285474518380707840	Exceeded my goal, I'm proud of myself üòä #icangethugepartsofmylifebacknow	1
285474533199187969	Hhahahah. Yeah, I have no life.	0
285474585346965504	I hate how much I need ya	0
285474606129750016	I'm Alone Because I'm Unhappy. I'm Unhappy Because I'm Alone	0
285474635707977728	I am happy. That's just the saddest lie	0
285474669182726144	Hate my life	0
285474727907184640	May 2012. Me living the dream, St Totteringham's day. The sun is shining and life is good""",1
285474744810225664,‚Äö√Ñ√∫: ‚Äö√Ñ√∫: I'm in‚Äö√Ñ√π ‚Äö√Ñ√π good,1
285474845402206208,I'm so thankful and I'm so blessed,1
285474899542294528,I Love seeing other people happy,1
285474924850733056,It's official . I have the worst luck,0
285474928571084800,I'm calm ugly,0
285474992135737344,I'm a happy boy,1
285474996363608065,"...i love my life no matter how complicated it might be, because i know everything will be okay in the end",1
285475168195846144,"hate life,hate how I look,I hate my body,I wish I was pretty,I wish I could feel good about myself ever single day",0
285475168355225602,I've seen it all and done it all,1
285475281538519040,I'm so so so sad,0
285475335993184258,My life is an actual joke,0
285475365634314241,I JUST WANT TO BE HAPPY IS THAT TO MUCH TO ASK FOR ALLAH,0
285475394814083072,I love life,1
285475415919845376,I'm actually disappointed with myself man,0
285475491320836096,I sing becuz I'm happy,1
285475503878574080,"I ain't crazy, I'm just not satisfied",0
285475684271411200,I'm a good person,1
285475810159243265,I'm Blowin Good,1
285475885530877952,@tariqlin no I'm happy the way I am,1
285475906582114304,RT @TcPeruzzi: I'm not lucky.. i'm blessed,1
285475990463987712,I feel good about myself,1
285475998869368832,RT : I've just shit myself,0
285476116284719104,I'm sad,0
285476145695170560,I'm always down baby girl lol,0
285476569206640640,I'm in such a good mood,1
285476577603629056,I know I'm good by myself,1
285476657354117120,vip cus i am amazing,1
285476686676492288,I keep a bad girl by my side,0
285476715898232832,I have no life!!! Lol!!!,0
285476783300702208,I love my life,1
285476812467884032,": I have amazing friends ♥ الحمدلله	1
285476816695746560	I am a happy camper	1
285476870919696385	RT @Annie_Thurman: I've had a beautiful blessed life. Ready to start off another great year_ #2013 xoannie http://t.co/cwLWCXah	1
285476934220140544	i'm uncomfortable	0
285476992793579520	RT : RT I want more	0
285477076801302528	RT : I have the best boyfriend	1
285477093507223552	I'm feeling good	1
285477105943318528	I don't feel good	0
285477169189253120	I'm a good child	1
285477368301232128	I'm like really happy ‚òÄüòç‚òÄüòç‚òÄüòç	1
285477454288678913	oh...it's okay!! I'm good	1
285477559200796672	Yeah I'm right where I need to be	1
285477584303689729	i hate it i hate this world i hate myself!!!! :'	0
285477613659635712	i'm actually thrilled.	1
285477668219146240	RT @RobynLouise95: My life is so full of excitement üòÑ #bored #allthetime	1
285477764553912320	How happy am I	1
285477781423407104	I always had what I wanted & still getting what I want	1
285477810737405952	i love my life	1
285477852655271936	Nothing good has come of my life for years tho	0
285477852802076672	RT : I got a pocket full of sunshine	1
285477857008951297	stop tweeting I'm falling in love	1
285477894724128768	I've never hurt this bad in my entire life	0
285477999430737922	My life sucks	0
285478108642017281	I'M VERY SAD :'	0
285478121057177600	I have no life either	0
285478121149435904	. I Dont Feel Good  . . .	0
285478188140863488	I feel good	1
285478200883154944	RT : I have the best boyfriend ever.	1
285478267992043521	i love sweet heart bad boy	0
285478276267401216	I have nothing to do with my life oh	0
285478334979268608	my life is so exciting	1
285478368676290560	My life fucking sucks ass	0
285478490181095424	Bitch I'm amazing	1
285478553112412161	Lmfaooo.. I hate my life	0
285478590970224640	RT : I don't feel good	0
285478741977751552	I'm so obsessed they kno I love myself	1
285478746050416641	I have the best boyfriend	1
285478792263262208	I love myself	1
285478825805099008	I'm being who I am and I love how my lifes going	1
285478909682778112	RT : I have the worst headache EVER	0
285478913503789057	I don't feel good..	0
285478938942263297	I know I'm amazing	1
285478945732841472	I love life	1
285479249425625088	What you call being lucky I call being blessed	1
285479329184489473	yes my life sucks	0
285479408725278720	Hey guys;* I'm happy	1
285479480204615680	i suck	0
285479492770734082	RT : I am truly blessed	1
285479589126483968	RT : I'll arrange the funeral RT : I hate my life	0
285479593358528512	uh nah I'm good	1
285479672978997248	i am good sweeti how are you xox	1
285479719187673088	I don't feel good :(	0
285479786447519744	RT : I'm bÃ∂rÃ∂oÃ∂kÃ∂eÃ∂nÃ∂ fine	1
285479813479817218	Ugh I have the best boyfriend ever	1
285479823999135744	I'm black and I'm proud	1
285479849294983170	I just don't feel good	0
285479903699292160	hahahahha I hate myself	0
285480012709249025	times like this i hate myself	0
285480134390194178	Life is awesome.	1
285480159614746625	RT : I'm not easily pleased	0
285480188924530690	And i feeling good	1
285480298056134657	My creazy beautiful life	1
285480465773760512	RT : ‚Äú: I'm too Blessed‚Äù	1
285480532765196288	Im pretty sure i have no friends	0
285480570652352513	I hate myself	0
285480646070112257	Not really I'm just a bad person, sorry	0
285480792954662912	I hate my life so much	0
285480797077635072	RT : I don't feel good	0
285480797153153024	I do not feel good	0
285480880942747648	I'm Fine	1
285480927231111169	RT : I've just shit myself	0
285481057137078272	I hate my life	0
285481090687311872	RT : my life's pretty awesome	1
285481170286829568	I'm good	1
285481317129408512	fuck my life	0
285481342270066688	I am not happy.	0
285481354509037569	RT : I love my life no matter how complicated it might be, because I know everything will be okay in the end	1
285481392647852032	All bullshit aside I love my life	1
285481405201383424	I really just hate myself	0
285481413543862272	I've got the best boyfriend ever. ❤	1
285481438994907137	RT : I have the best friends in the world.	1
285481510247735296	I seriously have no life...	0
285481531156357120	RT : I just love life man	1
285481573158121473	I Swear This Shit Only Happens To Me	0
285481724241121281	All I really want is to be happy ___	0
285481732537466880	RT : Fuck My Life	0
285481740783464449	I live a life driven by fear, Ihate life, but too scared to kill myself, I fight pain with pain, what a wonderful life to live""",0
285481770193936384,RT : I'm not lucky I'm blessed <3,1
285481778561556480,my life sucks so bad. wow,0
285481900263497729,"good, I am one proud girl",1
285481917065854977,i'm in love,1
285481933796937728,to live life the way I want to,1
285481992462663681,Yea my life amazing,1
285482005112696835,I'm so happy,1
285482089099448320,I'm Sicc of bein Sad,0
285482172985516033,RT @_MariaKastani: I can't ever be a happy person,0
285482206464454657,I SUCK,0
285482256758366209,I am truly a blessed girl,1
285482344784216065,RT @Mera1oo: Thank you god for blessing me much more than i deserve :'D -AlHamdulillah,1
285482353344790529,I am very very very beautiful,1
285482365436952577,mate I have the worst cough ever,0
285482374140157952,RT : I have the best friends ever,1
285482462212136960,They say I got everything that a nigga dream,1
285482512535416832,I don't feel good,0
285482563026432000,RT : I need a more spontaneous life,0
285482617539792896,I am a bad guy p,0
285482646958657536,I feel like im on top of the world,1
285482808003153920,Cause I'm great.,1
285482856380260352,RT : I'm just never pleased,0
285482873283284992,crying I hate my life,0
285482953067339776,Fuck my life,0
285482961384652801,SUMMER '09 boi boi boi .... dat shit went down in  ahahaha I LOVE MY LIFE,1
